,REGION,ILITOTAL,TOTAL PATIENTS,Season,A_H1,A_H3,BVic,BYam,A_2009_H1N1,Total_Tested,B,H3N2v,ILI_Percent,A_H1_Percent,A_H3_Percent,BVic_Percent,BYam_Percent,A_2009_H1N1_Percent,B_Percent,H3N2v_Percent
366,Missouri,6163.0,202927.0,17.0,,205.0,7.0,104.0,51.0,822.0,0.0,0.0,0.030370527332489024,,0.24939172749391728,0.00851581508515815,0.12652068126520682,0.06204379562043796,0.0,0.0
367,Montana,324.0,151198.0,17.0,,294.0,30.0,122.0,50.0,736.0,6.0,0.0,0.002142885487903279,,0.39945652173913043,0.04076086956521739,0.16576086956521738,0.06793478260869565,0.008152173913043478,0.0
368,Nebraska,11543.0,352371.0,17.0,,108.0,1.0,18.0,9.0,288.0,9.0,1.0,0.03275808735679157,,0.375,0.003472222222222222,0.0625,0.03125,0.03125,0.003472222222222222
369,Nevada,10869.0,883715.0,17.0,,314.0,1.0,222.0,24.0,844.0,4.0,0.0,0.012299214113147338,,0.37203791469194314,0.001184834123222749,0.26303317535545023,0.02843601895734597,0.004739336492890996,0.0
370,New Hampshire,1768.0,129623.0,17.0,,176.0,8.0,70.0,37.0,462.0,1.0,0.0,0.0136395547086551,,0.38095238095238093,0.017316017316017316,0.15151515151515152,0.08008658008658008,0.0021645021645021645,0.0
371,New Jersey,41647.0,1224219.0,17.0,,294.0,20.0,31.0,103.0,1059.0,180.0,0.0,0.034019240021597445,,0.2776203966005666,0.018885741265344664,0.02927289896128423,0.09726156751652502,0.16997167138810199,0.0
372,New Mexico,21205.0,769169.0,17.0,,447.0,0.0,280.0,41.0,1660.0,28.0,0.0,0.02756871376771555,,0.2692771084337349,0.0,0.1686746987951807,0.02469879518072289,0.016867469879518072,0.0
373,New York,16796.0,549501.0,17.0,,1422.0,17.0,384.0,232.0,4102.0,153.0,0.0,0.03056591343782814,,0.34666016577279374,0.004144319843978547,0.09361287176986836,0.056557776694295465,0.037298878595806925,0.0
374,North Carolina,16229.0,597828.0,17.0,,157.0,25.0,68.0,41.0,749.0,10.0,0.0,0.027146604039957983,,0.2096128170894526,0.03337783711615487,0.09078771695594126,0.05473965287049399,0.01335113484646195,0.0
375,North Dakota,767.0,51545.0,17.0,,619.0,32.0,214.0,72.0,1148.0,8.0,0.0,0.014880201765447668,,0.539198606271777,0.027874564459930314,0.18641114982578397,0.0627177700348432,0.006968641114982578,0.0
376,Ohio,12675.0,800104.0,17.0,,922.0,5.0,199.0,189.0,2560.0,127.0,0.0,0.015841690580224572,,0.36015625,0.001953125,0.077734375,0.073828125,0.049609375,0.0
377,Oklahoma,11300.0,312221.0,17.0,,213.0,4.0,60.0,100.0,1117.0,53.0,0.0,0.03619231249659696,,0.19068934646374217,0.0035810205908683975,0.05371530886302596,0.08952551477170993,0.047448522829006266,0.0
378,Oregon,30355.0,1441103.0,17.0,,185.0,0.0,4.0,136.0,867.0,389.0,0.0,0.021063726881423467,,0.21337946943483277,0.0,0.00461361014994233,0.1568627450980392,0.4486735870818916,0.0
379,Pennsylvania,49475.0,2400267.0,17.0,,493.0,40.0,227.0,85.0,1711.0,5.0,0.0,0.020612290216046797,,0.288135593220339,0.023378141437755698,0.1326709526592636,0.049678550555230856,0.0029222676797194622,0.0
380,Rhode Island,3846.0,231929.0,17.0,,136.0,1.0,38.0,13.0,440.0,0.0,0.0,0.016582661073000788,,0.3090909090909091,0.0022727272727272726,0.08636363636363636,0.029545454545454545,0.0,0.0
381,South Carolina,10241.0,258897.0,17.0,,203.0,2.0,60.0,55.0,876.0,15.0,0.0,0.03955627141295573,,0.2317351598173516,0.00228310502283105,0.0684931506849315,0.06278538812785388,0.017123287671232876,0.0
382,South Dakota,9671.0,416511.0,17.0,,514.0,24.0,190.0,40.0,1305.0,12.0,0.0,0.023219074646287852,,0.3938697318007663,0.01839080459770115,0.14559386973180077,0.03065134099616858,0.009195402298850575,0.0
383,Tennessee,7077.0,390916.0,17.0,,212.0,0.0,3.0,2.0,2261.0,157.0,0.0,0.018103633517175047,,0.09376382131800089,0.0,0.0013268465280849183,0.0008845643520566122,0.06943830163644406,0.0
384,Texas,66340.0,1288509.0,17.0,,263.0,2.0,78.0,79.0,1655.0,162.0,0.0,0.05148586466994022,,0.15891238670694863,0.0012084592145015106,0.047129909365558914,0.04773413897280967,0.09788519637462235,0.0
385,Utah,11644.0,1239154.0,17.0,,620.0,71.0,249.0,85.0,1333.0,15.0,0.0,0.0093967335779088,,0.46511627906976744,0.05326331582895724,0.1867966991747937,0.06376594148537135,0.011252813203300824,0.0
386,Vermont,2075.0,103557.0,17.0,,156.0,0.0,0.0,22.0,379.0,58.0,0.0,0.020037274158193074,,0.41160949868073876,0.0,0.0,0.05804749340369393,0.15303430079155672,0.0
387,Virginia,126245.0,4380960.0,17.0,,533.0,34.0,226.0,183.0,1858.0,72.0,0.0,0.028816743362185458,,0.2868675995694295,0.01829924650161464,0.1216361679224973,0.0984930032292788,0.038751345532831,0.0
388,Washington,3753.0,296762.0,17.0,,231.0,4.0,132.0,97.0,914.0,73.0,0.0,0.012646497866977578,,0.2527352297592998,0.00437636761487965,0.14442013129102846,0.1061269146608315,0.07986870897155361,0.0
389,West Virginia,9790.0,505687.0,17.0,,276.0,37.0,134.0,64.0,704.0,12.0,0.0,0.019359801616414898,,0.39204545454545453,0.052556818181818184,0.1903409090909091,0.09090909090909091,0.017045454545454544,0.0
390,Wisconsin,5846.0,260883.0,17.0,,1057.0,12.0,374.0,125.0,4996.0,0.0,0.0,0.022408512628266312,,0.21156925540432345,0.0024019215372297837,0.07485988791032826,0.02502001601281025,0.0,0.0
391,Wyoming,4537.0,181588.0,17.0,,142.0,2.0,107.0,39.0,743.0,16.0,0.0,0.024985131176068903,,0.1911170928667564,0.0026917900403768506,0.1440107671601615,0.052489905787348586,0.021534320323014805,0.0
392,Alabama,56611.0,1994755.0,18.0,,162.0,20.0,0.0,42.0,529.0,1.0,0.0,0.028379926356870894,,0.30623818525519847,0.03780718336483932,0.0,0.07939508506616257,0.001890359168241966,0.0
393,Alaska,7448.0,239048.0,18.0,,912.0,0.0,0.0,718.0,4805.0,98.0,0.0,0.031156922459087716,,0.1898022892819979,0.0,0.0,0.1494276795005203,0.020395421436004164,0.0
394,Arizona,23140.0,850088.0,18.0,,628.0,30.0,22.0,1191.0,2292.0,0.0,0.0,0.02722071126753936,,0.27399650959860383,0.013089005235602094,0.009598603839441536,0.5196335078534031,0.0,0.0
395,Arkansas,5306.0,179012.0,18.0,,69.0,2.0,0.0,74.0,497.0,0.0,0.0,0.029640471029875094,,0.13883299798792756,0.004024144869215292,0.0,0.1488933601609658,0.0,0.0
396,California,47902.0,2240596.0,18.0,,1306.0,33.0,37.0,2991.0,8869.0,35.0,0.0,0.02137913305209864,,0.14725448190325854,0.003720825346713271,0.004171834479648213,0.3372420791521028,0.003946329913180742,0.0
397,Colorado,61288.0,1854728.0,18.0,,541.0,15.0,3.0,520.0,1540.0,5.0,0.0,0.03304419839458939,,0.3512987012987013,0.00974025974025974,0.001948051948051948,0.33766233766233766,0.003246753246753247,0.0
398,Connecticut,6205.0,195770.0,18.0,,300.0,4.0,26.0,560.0,1260.0,1.0,0.0,0.031695356796240484,,0.23809523809523808,0.0031746031746031746,0.020634920634920634,0.4444444444444444,0.0007936507936507937,0.0
399,Delaware,602.0,116801.0,18.0,,411.0,8.0,5.0,439.0,3156.0,4.0,0.0,0.005154065461768307,,0.13022813688212928,0.0025348542458808617,0.0015842839036755386,0.1391001267427123,0.0012674271229404308,0.0
400,Georgia,118065.0,3622570.0,18.0,,511.0,13.0,3.0,228.0,1718.0,2.0,0.0,0.03259150271768385,,0.29743888242142025,0.007566938300349243,0.0017462165308498253,0.13271245634458673,0.0011641443538998836,0.0
401,Hawaii,1858.0,76907.0,18.0,,358.0,205.0,25.0,701.0,2639.0,2.0,0.0,0.02415904924129143,,0.13565744600227359,0.07768093974990527,0.009473285335354301,0.2656309208033346,0.0007578628268283441,0.0
402,Idaho,726.0,58396.0,18.0,,492.0,7.0,10.0,858.0,1619.0,1.0,0.0,0.012432358380711007,,0.3038912909203212,0.004323656578134651,0.006176652254478073,0.5299567634342186,0.0006176652254478073,0.0
403,Illinois,35883.0,2234358.0,18.0,,164.0,4.0,10.0,445.0,2516.0,0.0,0.0,0.016059646663605386,,0.06518282988871224,0.001589825119236884,0.00397456279809221,0.17686804451510335,0.0,0.0
404,Indiana,4712.0,213321.0,18.0,,285.0,11.0,7.0,287.0,846.0,0.0,0.0,0.02208877700742074,,0.33687943262411346,0.013002364066193853,0.008274231678486997,0.3392434988179669,0.0,0.0
405,Iowa,2725.0,256029.0,18.0,,420.0,27.0,10.0,468.0,2147.0,1.0,0.0,0.010643325560776318,,0.19562179785747555,0.012575687005123428,0.004657661853749418,0.21797857475547275,0.0004657661853749418,0.0
406,Kansas,12248.0,562598.0,18.0,,156.0,0.0,0.0,70.0,415.0,0.0,0.0,0.02177042932964568,,0.3759036144578313,0.0,0.0,0.1686746987951807,0.0,0.0
407,Kentucky,14285.0,483148.0,18.0,,246.0,1.0,2.0,107.0,578.0,0.0,0.0,0.02956650964093818,,0.42560553633217996,0.0017301038062283738,0.0034602076124567475,0.185121107266436,0.0,0.0
408,Louisiana,102347.0,2639323.0,18.0,,317.0,101.0,0.0,175.0,2284.0,45.0,0.0,0.03877774717228623,,0.13879159369527144,0.044220665499124345,0.0,0.0766199649737303,0.019702276707530646,0.0
409,Maine,9008.0,588019.0,18.0,,51.0,74.0,4.0,284.0,666.0,0.0,0.0,0.015319232881930685,,0.07657657657657657,0.1111111111111111,0.006006006006006006,0.4264264264264264,0.0,0.0
410,Maryland,5810.0,331601.0,18.0,,1453.0,98.0,41.0,2352.0,7285.0,1.0,0.0,0.01752105693288018,,0.1994509265614276,0.013452299245024023,0.0056280027453671925,0.32285518188057655,0.00013726835964310226,0.0
411,Massachusetts,38833.0,2257081.0,18.0,,166.0,0.0,0.0,432.0,828.0,3.0,0.0,0.017204965174045593,,0.20048309178743962,0.0,0.0,0.5217391304347826,0.0036231884057971015,0.0
412,Michigan,15352.0,1092490.0,18.0,,359.0,39.0,24.0,453.0,1100.0,13.0,0.0,0.014052302538238337,,0.32636363636363636,0.035454545454545454,0.02181818181818182,0.4118181818181818,0.011818181818181818,0.0
413,Minnesota,6559.0,305849.0,18.0,,348.0,15.0,20.0,760.0,2961.0,0.0,0.0,0.02144522296950456,,0.11752786220871327,0.005065856129685917,0.006754474839581222,0.25667004390408643,0.0,0.0
414,Mississippi,27334.0,849133.0,18.0,,292.0,2.0,2.0,25.0,663.0,0.0,0.0,0.03219048134980033,,0.44042232277526394,0.0030165912518853697,0.0030165912518853697,0.03770739064856712,0.0,0.0
415,Missouri,3313.0,155054.0,18.0,,29.0,6.0,1.0,43.0,232.0,1.0,0.0,0.021366749648509552,,0.125,0.02586206896551724,0.004310344827586207,0.1853448275862069,0.004310344827586207,0.0
416,Montana,4843.0,341901.0,18.0,,239.0,64.0,8.0,272.0,1162.0,6.0,0.0,0.014164919084764303,,0.20567986230636834,0.055077452667814115,0.0068846815834767644,0.23407917383820998,0.0051635111876075735,0.0
417,Nebraska,11885.0,399773.0,18.0,,82.0,6.0,3.0,56.0,270.0,0.0,0.0,0.029729371418279874,,0.3037037037037037,0.022222222222222223,0.011111111111111112,0.2074074074074074,0.0,0.0
418,Nevada,7235.0,619147.0,18.0,,105.0,1.0,1.0,159.0,500.0,0.0,0.0,0.011685431731075172,,0.21,0.002,0.002,0.318,0.0,0.0
419,New Hampshire,1288.0,120581.0,18.0,,84.0,11.0,21.0,205.0,593.0,0.0,0.0,0.010681616506746502,,0.14165261382799327,0.01854974704890388,0.03541315345699832,0.3456998313659359,0.0,0.0
420,New Jersey,52617.0,1634350.0,18.0,,251.0,3.0,0.0,281.0,907.0,1.0,0.0,0.032194450393122645,,0.27673649393605293,0.0033076074972436605,0.0,0.3098125689084895,0.0011025358324145535,0.0
421,New Mexico,23911.0,918313.0,18.0,,306.0,9.0,7.0,687.0,1888.0,0.0,0.0,0.026037963091015807,,0.1620762711864407,0.004766949152542373,0.003707627118644068,0.3638771186440678,0.0,0.0
422,New York,47991.0,2444560.0,18.0,,987.0,32.0,10.0,932.0,3337.0,14.0,0.0,0.019631753771639886,,0.29577464788732394,0.00958945160323644,0.0029967036260113876,0.27929277794426133,0.004195385076415942,0.0
423,North Carolina,89733.0,4069986.0,18.0,,122.0,3.0,4.0,120.0,672.0,0.0,0.0,0.02204749598647268,,0.18154761904761904,0.004464285714285714,0.005952380952380952,0.17857142857142858,0.0,0.0
424,North Dakota,2489.0,144784.0,18.0,,209.0,49.0,7.0,556.0,1118.0,2.0,0.0,0.017191126091280803,,0.18694096601073346,0.04382826475849732,0.006261180679785331,0.49731663685152055,0.0017889087656529517,0.0
425,Ohio,8790.0,718415.0,18.0,,970.0,7.0,9.0,751.0,3103.0,12.0,0.0,0.012235267916176584,,0.31260070899129877,0.0022558814050918467,0.0029004189494038026,0.24202384788913955,0.003867225265871737,0.0
426,Oklahoma,12070.0,332305.0,18.0,,158.0,6.0,2.0,78.0,735.0,0.0,0.0,0.036322053535155954,,0.21496598639455783,0.00816326530612245,0.0027210884353741495,0.10612244897959183,0.0,0.0
427,Oregon,26369.0,1811152.0,18.0,,244.0,0.0,0.0,171.0,520.0,0.0,0.0,0.014559241852699276,,0.46923076923076923,0.0,0.0,0.32884615384615384,0.0,0.0
428,Pennsylvania,42289.0,2710564.0,18.0,,358.0,2.0,1.0,370.0,1660.0,52.0,0.0,0.015601550083303696,,0.21566265060240963,0.0012048192771084338,0.0006024096385542169,0.22289156626506024,0.03132530120481928,0.0
429,Rhode Island,4243.0,260809.0,18.0,,35.0,4.0,1.0,91.0,339.0,1.0,0.0,0.016268610362372465,,0.10324483775811209,0.011799410029498525,0.0029498525073746312,0.26843657817109146,0.0029498525073746312,0.0
430,South Carolina,20038.0,605906.0,18.0,,222.0,8.0,0.0,108.0,904.0,0.0,0.0,0.03307113644690761,,0.24557522123893805,0.008849557522123894,0.0,0.11946902654867257,0.0,0.0
431,South Dakota,8002.0,683464.0,18.0,,372.0,18.0,3.0,307.0,1186.0,9.0,0.0,0.011708005103414371,,0.3136593591905565,0.01517706576728499,0.002529510961214165,0.2588532883642496,0.007588532883642495,0.0
432,Tennessee,5730.0,349716.0,18.0,,198.0,1.0,0.0,56.0,1367.0,0.0,0.0,0.016384723604296058,,0.14484272128749084,0.000731528895391368,0.0,0.040965618141916606,0.0,0.0
433,Texas,53967.0,1299001.0,18.0,,440.0,44.0,12.0,230.0,1929.0,45.0,0.0,0.041545002659736215,,0.22809745982374288,0.02280974598237429,0.006220839813374806,0.11923276308968378,0.02332814930015552,0.0
434,Utah,26484.0,1338183.0,18.0,,405.0,9.0,1.0,389.0,1194.0,2.0,0.0,0.019791015130217617,,0.3391959798994975,0.007537688442211055,0.0008375209380234506,0.3257956448911223,0.0016750418760469012,0.0
435,Vermont,4762.0,231811.0,18.0,,139.0,4.0,1.0,214.0,427.0,0.0,0.0,0.020542597202030964,,0.3255269320843091,0.00936768149882904,0.00234192037470726,0.5011709601873536,0.0,0.0
436,Virginia,120340.0,4497589.0,18.0,,495.0,18.0,18.0,490.0,1885.0,2.0,0.0,0.026756557791296626,,0.2625994694960212,0.009549071618037135,0.009549071618037135,0.259946949602122,0.0010610079575596816,0.0
437,Washington,2718.0,262014.0,18.0,,249.0,6.0,4.0,299.0,996.0,6.0,0.0,0.010373491492820994,,0.25,0.006024096385542169,0.004016064257028112,0.3002008032128514,0.006024096385542169,0.0
438,West Virginia,10646.0,567342.0,18.0,,234.0,3.0,15.0,307.0,819.0,0.0,0.0,0.018764695721451962,,0.2857142857142857,0.003663003663003663,0.018315018315018316,0.37484737484737485,0.0,0.0
439,Wisconsin,14004.0,813893.0,18.0,,416.0,26.0,28.0,412.0,4204.0,2.0,0.0,0.01720619295165335,,0.09895337773549001,0.006184586108468126,0.006660323501427212,0.09800190294957184,0.0004757373929590866,0.0
440,Wyoming,3026.0,251825.0,18.0,,79.0,3.0,4.0,91.0,349.0,4.0,0.0,0.012016281147622357,,0.22636103151862463,0.008595988538681949,0.011461318051575931,0.2607449856733524,0.011461318051575931,0.0
