REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Idaho,2011,2,115,13,5097
States,Illinois,2011,2,1280,79,38982
States,Indiana,2011,2,256,41,10650
States,Iowa,2011,2,21,10,4574
States,Kansas,2011,2,79,41,7439
States,Kentucky,2011,2,98,13,13792
States,Louisiana,2011,2,989,32,17289
States,Maine,2011,2,27,31,5730
States,Maryland,2011,2,219,19,9269
States,Massachusetts,2011,2,407,51,24059
States,Michigan,2011,2,127,51,15234
States,Minnesota,2011,2,47,14,4396
States,Mississippi,2011,2,899,45,15123
States,Missouri,2011,2,194,32,8241
States,Montana,2011,2,5,6,2253
States,Nebraska,2011,2,86,15,2906
States,Nevada,2011,2,618,38,18647
States,New Hampshire,2011,2,11,29,4746
States,New Jersey,2011,2,273,25,5490
States,New Mexico,2011,2,250,26,8626
States,New York,2011,2,383,101,11098
States,North Carolina,2011,2,469,77,18505
States,North Dakota,2011,2,2,10,1693
States,Ohio,2011,2,189,47,16134
States,Oklahoma,2011,2,180,18,3124
States,Oregon,2011,2,66,20,4012
States,Pennsylvania,2011,2,322,61,13856
States,Rhode Island,2011,2,19,21,4568
States,South Carolina,2011,2,140,22,5677
States,South Dakota,2011,2,91,19,5184
States,Tennessee,2011,2,237,50,8694
States,Texas,2011,2,1950,89,48030
States,Utah,2011,2,58,7,2233
States,Vermont,2011,2,57,15,3835
States,Virginia,2011,2,1835,91,65278
States,Washington,2011,2,33,16,2707
States,West Virginia,2011,2,128,37,10170
States,Wisconsin,2011,2,29,44,3443
States,Wyoming,2011,2,51,27,4786
States,Alabama,2011,3,1624,38,12391
States,Alaska,2011,3,36,9,2158
States,Arizona,2011,3,604,68,25296
States,Arkansas,2011,3,271,16,3999
States,California,2011,3,1324,130,32879
States,Colorado,2011,3,236,12,20684
States,Connecticut,2011,3,43,21,3633
States,Delaware,2011,3,81,14,4078
States,Georgia,2011,3,1288,64,36583
States,Hawaii,2011,3,57,18,1772
States,Idaho,2011,3,162,13,4524
States,Illinois,2011,3,1664,79,41243
States,Indiana,2011,3,510,41,11622
States,Iowa,2011,3,44,10,4371
States,Kansas,2011,3,148,43,9233
States,Kentucky,2011,3,224,15,14943
States,Louisiana,2011,3,1684,44,21510
States,Maine,2011,3,39,30,5181
States,Maryland,2011,3,344,19,8341
States,Massachusetts,2011,3,370,54,24253
States,Michigan,2011,3,149,50,14242
States,Minnesota,2011,3,82,14,4465
States,Mississippi,2011,3,1062,45,16027
States,Missouri,2011,3,189,31,8381
States,Montana,2011,3,5,5,1992
States,Nebraska,2011,3,108,16,3461
States,Nevada,2011,3,664,37,17545
States,New Hampshire,2011,3,20,30,4731
States,New Jersey,2011,3,307,25,5991
States,New Mexico,2011,3,312,26,8384
States,New York,2011,3,356,103,11564
States,North Carolina,2011,3,910,77,22856
States,North Dakota,2011,3,14,12,1821
States,Ohio,2011,3,273,48,16650
States,Oklahoma,2011,3,345,15,3337
States,Oregon,2011,3,62,18,3257
States,Pennsylvania,2011,3,439,64,16098
States,Rhode Island,2011,3,23,21,4574
States,South Carolina,2011,3,171,21,6874
States,South Dakota,2011,3,124,19,5237
States,Tennessee,2011,3,390,53,10699
States,Texas,2011,3,2518,92,53212
States,Utah,2011,3,143,19,6688
States,Vermont,2011,3,73,15,4179
States,Virginia,2011,3,2719,91,68448
States,Washington,2011,3,16,14,2219
States,West Virginia,2011,3,207,38,10770
States,Wisconsin,2011,3,42,45,3368
States,Wyoming,2011,3,105,26,4443
States,Alabama,2011,4,1938,39,13150
States,Alaska,2011,4,33,9,2355
States,Arizona,2011,4,756,68,32376
States,Arkansas,2011,4,335,16,4591
States,California,2011,4,1768,132,38393
States,Colorado,2011,4,406,12,21503
States,Connecticut,2011,4,38,13,3546
States,Delaware,2011,4,84,15,4214
States,Georgia,2011,4,1629,65,37305
States,Hawaii,2011,4,68,17,1722
States,Idaho,2011,4,170,13,4958
States,Illinois,2011,4,1991,77,42193
States,Indiana,2011,4,902,40,13064
States,Iowa,2011,4,101,10,4611
States,Kansas,2011,4,291,42,10226
States,Kentucky,2011,4,365,15,18061
States,Louisiana,2011,4,1035,35,15601
States,Maine,2011,4,64,30,6189
States,Maryland,2011,4,322,18,8472
States,Massachusetts,2011,4,512,53,27470
States,Michigan,2011,4,252,49,15846
States,Minnesota,2011,4,100,14,5047
States,Mississippi,2011,4,1146,46,17413
States,Missouri,2011,4,322,31,8775
States,Montana,2011,4,6,6,2887
States,Nebraska,2011,4,164,16,3662
States,Nevada,2011,4,772,38,20128
States,New Hampshire,2011,4,22,30,5321
States,New Jersey,2011,4,321,25,5438
States,New Mexico,2011,4,452,25,8905
States,New York,2011,4,437,104,13025
States,North Carolina,2011,4,1260,76,25738
States,North Dakota,2011,4,19,11,1848
States,Ohio,2011,4,437,49,18179
States,Oklahoma,2011,4,511,15,3547
States,Oregon,2011,4,86,21,4067
States,Pennsylvania,2011,4,681,61,16829
States,Rhode Island,2011,4,55,21,5784
States,South Carolina,2011,4,414,23,8544
States,South Dakota,2011,4,150,19,5606
States,Tennessee,2011,4,652,52,12659
States,Texas,2011,4,3381,97,56973
States,Utah,2011,4,48,13,5361
States,Vermont,2011,4,89,14,4083
States,Virginia,2011,4,3294,90,69460
States,Washington,2011,4,46,14,2536
States,West Virginia,2011,4,313,38,10854
States,Wisconsin,2011,4,101,46,4248
States,Wyoming,2011,4,152,27,5245
States,Alabama,2011,5,1504,36,11938
States,Alaska,2011,5,49,7,1332
States,Arizona,2011,5,682,71,27974
States,Arkansas,2011,5,296,18,4562
States,California,2011,5,1747,133,40255
States,Colorado,2011,5,486,11,19282
States,Connecticut,2011,5,71,21,4313
States,Delaware,2011,5,91,15,4553
States,Georgia,2011,5,1828,64,38119
States,Hawaii,2011,5,63,17,1685
States,Idaho,2011,5,200,13,5073
States,Illinois,2011,5,1857,76,37377
States,Indiana,2011,5,826,42,12198
States,Iowa,2011,5,102,9,3903
States,Kansas,2011,5,286,42,8630
States,Kentucky,2011,5,496,16,15490
States,Louisiana,2011,5,2251,44,22407
States,Maine,2011,5,79,30,5374
States,Maryland,2011,5,381,18,9501
States,Massachusetts,2011,5,577,54,24333
States,Michigan,2011,5,230,48,13238
States,Minnesota,2011,5,119,14,4637
States,Mississippi,2011,5,1142,47,16773
States,Missouri,2011,5,318,31,6287
States,Montana,2011,5,23,6,2748
States,Nebraska,2011,5,156,14,2484
States,Nevada,2011,5,775,38,19222
States,New Hampshire,2011,5,24,30,4755
States,New Jersey,2011,5,384,25,6858
States,New Mexico,2011,5,437,26,7858
States,New York,2011,5,528,100,13056
States,North Carolina,2011,5,1370,72,24368
States,North Dakota,2011,5,25,12,2040
States,Ohio,2011,5,555,54,15888
States,Oklahoma,2011,5,287,17,2236
States,Oregon,2011,5,55,17,3389
States,Pennsylvania,2011,5,758,65,17335
States,Rhode Island,2011,5,81,21,5765
States,South Carolina,2011,5,726,24,10187
States,South Dakota,2011,5,155,19,5395
States,Tennessee,2011,5,841,52,13144
States,Texas,2011,5,3086,95,46194
States,Utah,2011,5,133,14,6546
States,Vermont,2011,5,97,15,3915
States,Virginia,2011,5,3859,91,72151
States,Washington,2011,5,75,15,2668
States,West Virginia,2011,5,438,40,12611
States,Wisconsin,2011,5,121,47,4047
States,Wyoming,2011,5,145,26,4957
States,Alabama,2011,6,1586,38,13782
States,Alaska,2011,6,41,8,2093
States,Arizona,2011,6,769,71,27699
States,Arkansas,2011,6,285,16,3527
States,California,2011,6,1987,138,40658
States,Colorado,2011,6,548,12,20775
States,Connecticut,2011,6,96,23,5443
States,Delaware,2011,6,99,14,4706
States,Georgia,2011,6,1908,63,39163
States,Hawaii,2011,6,81,17,1717
States,Idaho,2011,6,224,11,4912
States,Illinois,2011,6,1774,77,41906
States,Indiana,2011,6,832,41,13702
States,Iowa,2011,6,81,8,4686
States,Kansas,2011,6,341,42,10672
States,Kentucky,2011,6,465,15,15302
States,Louisiana,2011,6,1596,42,21909
States,Maine,2011,6,100,29,6339
States,Maryland,2011,6,339,16,9281
States,Massachusetts,2011,6,697,52,29896
States,Michigan,2011,6,384,52,16862
States,Minnesota,2011,6,125,15,4977
States,Mississippi,2011,6,1020,46,16592
States,Missouri,2011,6,395,30,8065
States,Montana,2011,6,10,6,2816
States,Nebraska,2011,6,126,15,3423
States,Nevada,2011,6,756,39,20357
States,New Hampshire,2011,6,40,29,5511
States,New Jersey,2011,6,412,25,7026
States,New Mexico,2011,6,454,26,9262
States,New York,2011,6,572,96,14674
States,North Carolina,2011,6,1406,71,23157
States,North Dakota,2011,6,29,10,1815
States,Ohio,2011,6,418,54,18438
States,Oklahoma,2011,6,170,14,2322
States,Oregon,2011,6,89,21,3955
States,Pennsylvania,2011,6,687,60,18365
States,Rhode Island,2011,6,149,20,6432
States,South Carolina,2011,6,616,25,10195
States,South Dakota,2011,6,185,19,5776
States,Tennessee,2011,6,791,55,12606
States,Texas,2011,6,3280,91,40351
States,Utah,2011,6,299,21,10281
States,Vermont,2011,6,116,14,4245
States,Virginia,2011,6,3731,91,72740
States,Washington,2011,6,63,16,2908
States,West Virginia,2011,6,524,39,13144
States,Wisconsin,2011,6,135,45,4599
States,Wyoming,2011,6,167,25,4945
States,Alabama,2011,7,1450,35,12114
States,Alaska,2011,7,69,7,1557
States,Arizona,2011,7,770,70,29238
States,Arkansas,2011,7,410,17,5007
States,California,2011,7,2036,136,40145
States,Colorado,2011,7,654,12,22338
States,Connecticut,2011,7,109,22,5496
States,Delaware,2011,7,125,14,4642
States,Georgia,2011,7,1835,62,38942
States,Hawaii,2011,7,97,16,1695
States,Idaho,2011,7,301,12,5008
States,Illinois,2011,7,1739,76,43006
States,Indiana,2011,7,844,43,14125
States,Iowa,2011,7,105,9,4788
States,Kansas,2011,7,397,42,10665
States,Kentucky,2011,7,329,14,15366
States,Louisiana,2011,7,1656,43,22467
States,Maine,2011,7,150,29,6581
States,Maryland,2011,7,269,15,8801
States,Massachusetts,2011,7,726,52,27374
States,Michigan,2011,7,375,49,16332
States,Minnesota,2011,7,162,15,5144
States,Mississippi,2011,7,1089,44,18259
States,Missouri,2011,7,528,29,8647
States,Montana,2011,7,20,6,2852
States,Nebraska,2011,7,156,16,3520
States,Nevada,2011,7,784,37,19293
States,New Hampshire,2011,7,37,29,5592
States,New Jersey,2011,7,351,24,5741
States,New Mexico,2011,7,625,24,9713
States,New York,2011,7,537,88,13303
States,North Carolina,2011,7,1305,72,25923
States,North Dakota,2011,7,48,12,2128
States,Ohio,2011,7,409,49,18282
States,Oklahoma,2011,7,176,17,2457
States,Oregon,2011,7,94,19,3667
States,Pennsylvania,2011,7,663,62,18324
States,Rhode Island,2011,7,189,21,6933
States,South Carolina,2011,7,456,22,9407
States,South Dakota,2011,7,275,19,6325
States,Tennessee,2011,7,781,51,13081
States,Texas,2011,7,4821,88,58329
States,Utah,2011,7,152,14,6192
States,Vermont,2011,7,128,13,3723
States,Virginia,2011,7,3743,91,72778
States,Washington,2011,7,114,14,2752
States,West Virginia,2011,7,727,39,14196
States,Wisconsin,2011,7,130,43,4621
States,Wyoming,2011,7,125,26,4805
States,Alabama,2011,8,1200,33,12407
States,Alaska,2011,8,65,8,2215
States,Arizona,2011,8,681,68,29789
States,Arkansas,2011,8,271,15,4491
States,California,2011,8,1775,134,34306
States,Colorado,2011,8,637,12,22302
States,Connecticut,2011,8,110,22,5553
States,Delaware,2011,8,101,13,4335
States,Georgia,2011,8,1596,61,39344
States,Hawaii,2011,8,88,17,1586
States,Idaho,2011,8,287,12,4584
States,Illinois,2011,8,1568,74,40630
States,Indiana,2011,8,664,42,13218
States,Iowa,2011,8,107,9,4841
States,Kansas,2011,8,403,42,11867
States,Kentucky,2011,8,459,15,17843
States,Louisiana,2011,8,1102,39,21809
States,Maine,2011,8,101,29,5241
States,Maryland,2011,8,213,16,8113
States,Massachusetts,2011,8,618,54,25160
States,Michigan,2011,8,428,51,15792
States,Minnesota,2011,8,140,14,4687
States,Mississippi,2011,8,865,46,17240
States,Missouri,2011,8,466,31,8575
States,Montana,2011,8,28,6,2541
States,Nebraska,2011,8,300,16,3640
States,Nevada,2011,8,762,37,18733
States,New Hampshire,2011,8,37,27,4827
States,New Jersey,2011,8,421,24,6285
States,New Mexico,2011,8,516,26,9685
States,New York,2011,8,420,88,11220
States,North Carolina,2011,8,962,74,25728
States,North Dakota,2011,8,57,12,2125
States,Ohio,2011,8,316,49,16575
States,Oklahoma,2011,8,185,17,3274
States,Oregon,2011,8,59,17,3259
States,Pennsylvania,2011,8,591,59,17359
States,Rhode Island,2011,8,286,21,5777
States,South Carolina,2011,8,364,24,9454
States,South Dakota,2011,8,244,19,5855
States,Tennessee,2011,8,446,51,12491
States,Texas,2011,8,3641,90,54666
States,Utah,2011,8,90,13,4764
States,Vermont,2011,8,100,14,3941
States,Virginia,2011,8,3184,92,73043
States,Washington,2011,8,94,14,2469
States,West Virginia,2011,8,765,43,14029
States,Wisconsin,2011,8,120,43,4340
States,Wyoming,2011,8,107,25,4516
States,Alabama,2011,9,737,32,10835
States,Alaska,2011,9,116,8,2377
States,Arizona,2011,9,454,66,26517
States,Arkansas,2011,9,308,15,4441
States,California,2011,9,2007,138,40133
States,Colorado,2011,9,591,12,22070
States,Connecticut,2011,9,76,21,5659
States,Delaware,2011,9,89,12,4147
States,Georgia,2011,9,1048,61,37144
States,Hawaii,2011,9,94,17,1789
States,Idaho,2011,9,290,11,5180
States,Illinois,2011,9,1579,77,42730
States,Indiana,2011,9,509,43,13366
States,Iowa,2011,9,101,9,4626
States,Kansas,2011,9,350,42,11338
States,Kentucky,2011,9,291,14,16315
States,Louisiana,2011,9,602,25,14637
States,Maine,2011,9,123,31,6463
States,Maryland,2011,9,199,16,9295
States,Massachusetts,2011,9,532,53,27450
States,Michigan,2011,9,291,49,13637
States,Minnesota,2011,9,161,13,4983
States,Mississippi,2011,9,677,44,15900
States,Missouri,2011,9,344,31,8827
States,Montana,2011,9,32,6,2866
States,Nebraska,2011,9,261,16,3837
States,Nevada,2011,9,535,32,11171
States,New Hampshire,2011,9,47,26,5004
States,New Jersey,2011,9,440,24,7664
States,New Mexico,2011,9,413,25,8543
States,New York,2011,9,328,85,12037
States,North Carolina,2011,9,522,69,23115
States,North Dakota,2011,9,67,11,2221
States,Ohio,2011,9,273,51,16231
States,Oklahoma,2011,9,129,15,2702
States,Oregon,2011,9,68,16,3557
States,Pennsylvania,2011,9,485,57,16662
States,Rhode Island,2011,9,175,21,7055
States,South Carolina,2011,9,241,23,8349
States,South Dakota,2011,9,242,19,6223
States,Tennessee,2011,9,369,50,11707
States,Texas,2011,9,2401,87,52359
States,Utah,2011,9,66,13,5574
States,Vermont,2011,9,82,13,3595
States,Virginia,2011,9,2411,92,69415
States,Washington,2011,9,98,14,2825
States,West Virginia,2011,9,596,41,13784
States,Wisconsin,2011,9,149,44,4667
States,Wyoming,2011,9,106,23,4636
States,Alabama,2011,10,593,30,10179
States,Alaska,2011,10,87,8,2462
States,Arizona,2011,10,443,66,26049
States,Arkansas,2011,10,109,15,4176
States,California,2011,10,1853,136,39472
States,Colorado,2011,10,451,12,21433
States,Connecticut,2011,10,37,15,3197
States,Delaware,2011,10,73,13,4331
States,Georgia,2011,10,794,58,33524
States,Hawaii,2011,10,61,15,1179
States,Idaho,2011,10,299,10,4609
States,Illinois,2011,10,1345,76,42161
States,Indiana,2011,10,342,41,12539
States,Iowa,2011,10,55,7,3819
States,Kansas,2011,10,255,42,10183
States,Kentucky,2011,10,144,14,15170
States,Louisiana,2011,10,596,35,16835
States,Maine,2011,10,73,29,6081
States,Maryland,2011,10,177,16,8885
States,Massachusetts,2011,10,585,51,28628
States,Michigan,2011,10,353,48,16165
States,Minnesota,2011,10,133,13,4682
States,Mississippi,2011,10,621,44,15465
States,Missouri,2011,10,336,30,7974
States,Montana,2011,10,22,6,2746
States,Nebraska,2011,10,192,16,3260
States,Nevada,2011,10,619,37,18908
States,New Hampshire,2011,10,28,27,5292
States,New Jersey,2011,10,247,22,4886
States,New Mexico,2011,10,347,25,9306
States,New York,2011,10,313,85,11501
States,North Carolina,2011,10,381,61,16378
States,North Dakota,2011,10,89,12,2110
States,Ohio,2011,10,236,48,15898
States,Oklahoma,2011,10,108,15,3022
States,Oregon,2011,10,76,19,3633
States,Pennsylvania,2011,10,368,54,13294
States,Rhode Island,2011,10,148,21,6515
States,South Carolina,2011,10,141,20,6435
States,South Dakota,2011,10,215,19,6136
States,Tennessee,2011,10,223,51,10386
States,Texas,2011,10,1784,82,48475
States,Utah,2011,10,154,20,8119
States,Vermont,2011,10,89,13,3242
States,Virginia,2011,10,1825,91,64358
States,Washington,2011,10,82,15,2689
States,West Virginia,2011,10,324,36,12417
States,Wisconsin,2011,10,148,45,4730
States,Wyoming,2011,10,71,22,4632
States,Alabama,2011,11,390,29,9639
States,Alaska,2011,11,62,8,2307
States,Arizona,2011,11,310,64,23340
States,Arkansas,2011,11,129,16,3946
States,California,2011,11,1598,134,36008
States,Colorado,2011,11,387,12,21689
States,Connecticut,2011,11,37,22,4164
States,Delaware,2011,11,43,13,4537
States,Georgia,2011,11,775,60,35901
States,Hawaii,2011,11,73,16,1723
States,Idaho,2011,11,202,9,4604
States,Illinois,2011,11,1284,74,38067
States,Indiana,2011,11,235,41,11463
States,Iowa,2011,11,66,7,3517
States,Kansas,2011,11,147,38,8309
States,Kentucky,2011,11,96,14,15035
States,Louisiana,2011,11,695,40,20730
States,Maine,2011,11,68,28,6351
States,Maryland,2011,11,146,16,8790
States,Massachusetts,2011,11,481,50,27027
States,Michigan,2011,11,249,47,14576
States,Minnesota,2011,11,128,14,4562
States,Mississippi,2011,11,581,45,15399
States,Missouri,2011,11,200,30,7871
States,Montana,2011,11,28,6,3434
States,Nebraska,2011,11,87,15,3005
States,Nevada,2011,11,564,37,18309
States,New Hampshire,2011,11,24,27,4429
States,New Jersey,2011,11,201,21,4287
States,New Mexico,2011,11,324,25,8981
States,New York,2011,11,339,83,11218
States,North Carolina,2011,11,298,63,20157
States,North Dakota,2011,11,44,12,1985
States,Ohio,2011,11,190,44,14817
States,Oklahoma,2011,11,83,15,2591
States,Oregon,2011,11,52,15,3200
States,Pennsylvania,2011,11,328,57,16251
States,Rhode Island,2011,11,84,21,6396
States,South Carolina,2011,11,113,21,7884
States,South Dakota,2011,11,168,19,6077
States,Tennessee,2011,11,176,50,11117
States,Texas,2011,11,1231,84,43231
States,Utah,2011,11,142,20,9274
States,Vermont,2011,11,62,11,2912
States,Virginia,2011,11,1561,92,68804
States,Washington,2011,11,73,16,2004
States,West Virginia,2011,11,304,37,11742
States,Wisconsin,2011,11,129,41,3470
States,Wyoming,2011,11,46,20,4153
States,Alabama,2011,12,334,29,9714
States,Alaska,2011,12,48,6,1587
States,Arizona,2011,12,276,65,27693
States,Arkansas,2011,12,63,14,2723
States,California,2011,12,1111,127,33697
States,Colorado,2011,12,289,12,20983
States,Connecticut,2011,12,15,17,4215
States,Delaware,2011,12,22,12,4180
States,Georgia,2011,12,665,55,37659
States,Hawaii,2011,12,24,16,1216
States,Idaho,2011,12,177,10,4034
States,Illinois,2011,12,1045,74,39643
States,Indiana,2011,12,217,42,13032
States,Iowa,2011,12,25,7,3880
States,Kansas,2011,12,96,36,6159
States,Kentucky,2011,12,79,15,16145
States,Louisiana,2011,12,585,38,20056
States,Maine,2011,12,55,28,6392
States,Maryland,2011,12,142,13,7983
States,Massachusetts,2011,12,424,50,28065
States,Michigan,2011,12,216,49,16475
States,Minnesota,2011,12,116,14,4862
States,Mississippi,2011,12,513,43,16874
States,Missouri,2011,12,184,28,7527
States,Montana,2011,12,30,6,3592
States,Nebraska,2011,12,48,15,3070
States,Nevada,2011,12,490,34,11402
States,New Hampshire,2011,12,20,27,5152
States,New Jersey,2011,12,183,22,5366
States,New Mexico,2011,12,254,26,8907
States,New York,2011,12,254,85,10989
States,North Carolina,2011,12,226,63,21359
States,North Dakota,2011,12,47,12,2076
States,Ohio,2011,12,90,42,13874
States,Oklahoma,2011,12,47,16,2515
